Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Turnos com capacidade superior à capacidade das características das salas;Turno com inscrições superiores à capacidade das salas;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299PL07;LTDSeg-A1;1;TRUE;FALSE;Sex;14:00:00;17:00:00;09/12/2022;Não necessita de sala;;;
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299PL07;LTDSeg-A1;1;TRUE;FALSE;Sex;14:00:00;17:00:00;02/12/2022;Não necessita de sala;;;
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qui;09:30:00;11:00:00;24/11/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qui;09:30:00;11:00:00;17/11/2022;Sala Aulas Mestrado;;;
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qui;09:30:00;11:00:00;10/11/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qui;09:30:00;11:00:00;03/11/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Sex;09:30:00;11:00:00;02/12/2022;Sala Aulas Mestrado;;;
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qua;11:00:00;12:30:00;30/11/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qua;11:00:00;12:30:00;23/11/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qua;11:00:00;12:30:00;16/11/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qua;11:00:00;12:30:00;09/11/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qua;11:00:00;12:30:00;02/11/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Ter;11:00:00;12:30:00;04/10/2022;Sala/anfiteatro aulas;AA3.23;52;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qua;11:00:00;12:30:00;12/10/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qui;09:30:00;11:00:00;13/10/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qui;09:30:00;11:00:00;29/09/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qui;09:30:00;11:00:00;22/09/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qui;09:30:00;11:00:00;15/09/2022;Sala Aulas Mestrado;;;
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qua;11:00:00;12:30:00;28/09/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qua;11:00:00;12:30:00;21/09/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MM;Métodos Quantitativos Aplicados ao Marketing;M8557TP02;MMA2;36;FALSE;FALSE;Qua;11:00:00;12:30:00;14/09/2022;Sala Aulas Mestrado;AA2.29;50;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Organizações Internacionais, Ongs e Movimentos Sociais;02120TP02;MEIA1;31;TRUE;FALSE;Qui;18:00:00;20:00:00;15/12/2022;Sala Aulas Mestrado;AA3.23;52;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Organizações Internacionais, Ongs e Movimentos Sociais;02120TP02;MEIA1;31;TRUE;FALSE;Qui;18:00:00;20:00:00;24/11/2022;Sala Aulas Mestrado;AA3.23;52;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Organizações Internacionais, Ongs e Movimentos Sociais;02120TP02;MEIA1;31;TRUE;FALSE;Qui;18:00:00;20:00:00;17/11/2022;Sala Aulas Mestrado;AA3.23;52;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Organizações Internacionais, Ongs e Movimentos Sociais;02120TP02;MEIA1;31;TRUE;FALSE;Qui;18:00:00;20:00:00;10/11/2022;Sala Aulas Mestrado;AA3.23;52;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Organizações Internacionais, Ongs e Movimentos Sociais;02120TP02;MEIA1;31;TRUE;FALSE;Qui;18:00:00;20:00:00;03/11/2022;Sala Aulas Mestrado;AA3.23;52;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Organizações Internacionais, Ongs e Movimentos Sociais;02120TP02;MEIA1;31;TRUE;FALSE;Qui;18:00:00;20:00:00;27/10/2022;Sala Aulas Mestrado;AA3.23;52;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Organizações Internacionais, Ongs e Movimentos Sociais;02120TP02;MEIA1;31;TRUE;FALSE;Qui;18:00:00;20:00:00;20/10/2022;Sala Aulas Mestrado;AA3.23;52;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Organizações Internacionais, Ongs e Movimentos Sociais;02120TP02;MEIA1;31;TRUE;FALSE;Qui;18:00:00;20:00:00;13/10/2022;Sala Aulas Mestrado;AA3.23;52;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Organizações Internacionais, Ongs e Movimentos Sociais;02120TP02;MEIA1;31;TRUE;FALSE;Qui;18:00:00;20:00:00;06/10/2022;Sala Aulas Mestrado;AA3.23;52;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Organizações Internacionais, Ongs e Movimentos Sociais;02120TP02;MEIA1;31;TRUE;FALSE;Qui;18:00:00;20:00:00;29/09/2022;Sala Aulas Mestrado;AA3.23;52;Sala/anfiteatro aulas, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Seg;21:00:00;22:30:00;31/10/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Seg;19:30:00;21:00:00;31/10/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Seg;18:00:00;19:30:00;31/10/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;21:00:00;22:30:00;15/12/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;21:00:00;22:30:00;24/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;21:00:00;22:30:00;17/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;21:00:00;22:30:00;10/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;21:00:00;22:30:00;03/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;19:30:00;21:00:00;15/12/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;19:30:00;21:00:00;24/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;19:30:00;21:00:00;17/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;19:30:00;21:00:00;10/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;19:30:00;21:00:00;03/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;18:00:00;19:30:00;15/12/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;18:00:00;19:30:00;24/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;18:00:00;19:30:00;17/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;18:00:00;19:30:00;10/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;18:00:00;19:30:00;03/11/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;18:00:00;19:30:00;27/10/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;18:00:00;19:30:00;20/10/2022;Sala Aulas Mestrado;;;
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;18:00:00;19:30:00;13/10/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;18:00:00;19:30:00;06/10/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;18:00:00;19:30:00;29/09/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGSI;Desenho de Sistemas de Informação;00513TP01;MGSIA1;35;TRUE;FALSE;Qui;18:00:00;19:30:00;22/09/2022;Sala Aulas Mestrado;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;13/12/2022;Sala/anfiteatro aulas;;;
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;06/12/2022;Laboratório de Informática;;;
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;29/11/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;22/11/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;15/11/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;08/11/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;25/10/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;18/10/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;11/10/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;04/10/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;27/09/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;18:00:00;19:30:00;20/09/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;13/12/2022;Sala/anfiteatro aulas;;;
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;06/12/2022;Laboratório de Informática;;;
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;29/11/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;22/11/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;15/11/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;08/11/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;25/10/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;18/10/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;11/10/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;04/10/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;27/09/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;FALSE;TRUE;Ter;19:30:00;21:00:00;20/09/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;15/12/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;24/11/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;17/11/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;10/11/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;03/11/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;27/10/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;20/10/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;13/10/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;06/10/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;29/09/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;22/09/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LCP;Laboratório de Elaboração de Projectos em Ciência Política;00488PL02;CPC2;23;FALSE;FALSE;Qui;15:30:00;17:30:00;15/09/2022;Sala/anfiteatro aulas;;;
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;21:00:00;22:30:00;13/12/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;21:00:00;22:30:00;06/12/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;21:00:00;22:30:00;29/11/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;21:00:00;22:30:00;22/11/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;21:00:00;22:30:00;15/11/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;21:00:00;22:30:00;08/11/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;21:00:00;22:30:00;25/10/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;21:00:00;22:30:00;18/10/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;19:30:00;21:00:00;13/12/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;19:30:00;21:00:00;06/12/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;19:30:00;21:00:00;29/11/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;19:30:00;21:00:00;22/11/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;19:30:00;21:00:00;15/11/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;19:30:00;21:00:00;08/11/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;19:30:00;21:00:00;25/10/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
CIISTA, MIG;Tecnologias e Sistemas Cloud;02674TP02;CI-ISTA-Mest-1;38;FALSE;FALSE;Ter;19:30:00;21:00:00;18/10/2022;BYOD (Bring Your Own Device);0S08;44;BYOD (Bring Your Own Device), Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027PL17;GMKA1;45;FALSE;TRUE;Ter;14:30:00;16:00:00;13/12/2022;Sala de Aulas normal;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027PL17;GMKA1;45;FALSE;TRUE;Ter;14:30:00;16:00:00;06/12/2022;Sala de Aulas normal;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027PL17;GMKA1;45;FALSE;TRUE;Ter;14:30:00;16:00:00;29/11/2022;Sala de Aulas normal;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027PL17;GMKA1;45;FALSE;TRUE;Ter;14:30:00;16:00:00;22/11/2022;Sala de Aulas normal;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027PL17;GMKA1;45;FALSE;TRUE;Ter;14:30:00;16:00:00;15/11/2022;Sala de Aulas normal;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027PL17;GMKA1;45;FALSE;TRUE;Ter;14:30:00;16:00:00;08/11/2022;Sala de Aulas normal;C4.01;52;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
